"time_idx","location","value","target"
"2020-03-21","25",1,"inc death"
"2020-03-21","24",2,"inc death"
"2020-03-21","23",0,"inc death"
"2020-03-21","26",5,"inc death"
"2020-03-21","27",1,"inc death"
"2020-03-21","29",3,"inc death"
"2020-03-21","69",0,"inc death"
"2020-03-21","28",1,"inc death"
"2020-03-21","30",0,"inc death"
"2020-03-21","37",0,"inc death"
"2020-03-21","38",0,"inc death"
"2020-03-21","31",0,"inc death"
"2020-03-21","33",0,"inc death"
"2020-03-21","34",21,"inc death"
"2020-03-21","35",0,"inc death"
"2020-03-21","32",2,"inc death"
"2020-03-21","36",190,"inc death"
"2020-03-21","39",8,"inc death"
"2020-03-21","40",1,"inc death"
"2020-03-21","41",4,"inc death"
"2020-03-21","42",2,"inc death"
"2020-03-21","72",1,"inc death"
"2020-03-21","44",1,"inc death"
"2020-03-21","45",3,"inc death"
"2020-03-21","46",0,"inc death"
"2020-03-21","47",1,"inc death"
"2020-03-21","48",8,"inc death"
"2020-03-21","49",0,"inc death"
"2020-03-21","51",2,"inc death"
"2020-03-21","78",0,"inc death"
"2020-03-21","50",2,"inc death"
"2020-03-21","53",55,"inc death"
"2020-03-21","55",4,"inc death"
"2020-03-21","54",0,"inc death"
"2020-03-21","56",0,"inc death"
"2020-03-28","02",2,"inc death"
"2020-03-28","01",4,"inc death"
"2020-03-28","05",5,"inc death"
"2020-03-28","60",0,"inc death"
"2020-03-28","04",14,"inc death"
"2020-03-28","06",162,"inc death"
"2020-03-28","08",38,"inc death"
"2020-03-28","09",29,"inc death"
"2020-03-28","11",4,"inc death"
"2020-03-28","10",0,"inc death"
"2020-03-28","12",41,"inc death"
"2020-03-28","13",49,"inc death"
"2020-03-28","66",1,"inc death"
"2020-03-28","15",0,"inc death"
"2020-03-28","19",3,"inc death"
"2020-03-28","16",4,"inc death"
"2020-03-28","17",41,"inc death"
"2020-03-28","18",45,"inc death"
"2020-03-28","20",3,"inc death"
"2020-03-28","21",6,"inc death"
"2020-03-28","22",117,"inc death"
"2020-03-28","25",43,"inc death"
"2020-03-28","24",3,"inc death"
"2020-03-28","23",1,"inc death"
"2020-03-28","26",124,"inc death"
"2020-03-28","27",4,"inc death"
"2020-03-28","29",10,"inc death"
"2020-03-28","69",0,"inc death"
"2020-03-28","28",12,"inc death"
"2020-03-28","30",1,"inc death"
"2020-03-28","37",5,"inc death"
"2020-03-28","38",1,"inc death"
"2020-03-28","31",2,"inc death"
"2020-03-28","33",2,"inc death"
"2020-03-28","34",170,"inc death"
"2020-03-28","35",1,"inc death"
"2020-03-28","32",8,"inc death"
"2020-03-28","36",1289,"inc death"
"2020-03-28","39",42,"inc death"
"2020-03-28","40",14,"inc death"
"2020-03-28","41",9,"inc death"
"2020-03-28","42",32,"inc death"
"2020-03-28","72",2,"inc death"
"2020-03-28","44",3,"inc death"
"2020-03-28","45",12,"inc death"
"2020-03-28","46",0,"inc death"
"2020-03-28","47",6,"inc death"
"2020-03-28","48",37,"inc death"
"2020-03-28","49",1,"inc death"
"2020-03-28","51",10,"inc death"
"2020-03-28","78",0,"inc death"
"2020-03-28","50",10,"inc death"
"2020-03-28","53",94,"inc death"
"2020-03-28","55",18,"inc death"
"2020-03-28","54",0,"inc death"
"2020-03-28","56",0,"inc death"
"2020-04-04","02",3,"inc death"
"2020-04-04","01",40,"inc death"
"2020-04-04","05",9,"inc death"
"2020-04-04","60",0,"inc death"
"2020-04-04","04",37,"inc death"
"2020-04-04","06",105,"inc death"
"2020-04-04","08",495,"inc death"
"2020-04-04","09",132,"inc death"
"2020-04-04","11",17,"inc death"
"2020-04-04","10",17,"inc death"
"2020-04-04","12",141,"inc death"
"2020-04-04","13",132,"inc death"
"2020-04-04","66",3,"inc death"
"2020-04-04","15",3,"inc death"
"2020-04-04","19",11,"inc death"
"2020-04-04","16",6,"inc death"
"2020-04-04","17",197,"inc death"
"2020-04-04","18",155,"inc death"
"2020-04-04","20",13,"inc death"
"2020-04-04","21",31,"inc death"
"2020-04-04","22",272,"inc death"
"2020-04-04","25",172,"inc death"
"2020-04-04","24",49,"inc death"
"2020-04-04","23",9,"inc death"
"2020-04-04","26",455,"inc death"
"2020-04-04","27",19,"inc death"
"2020-04-04","29",38,"inc death"
"2020-04-04","69",1,"inc death"
"2020-04-04","28",22,"inc death"
"2020-04-04","30",5,"inc death"
"2020-04-04","37",29,"inc death"
"2020-04-04","38",2,"inc death"
"2020-04-04","31",4,"inc death"
"2020-04-04","33",5,"inc death"
"2020-04-04","34",867,"inc death"
"2020-04-04","35",10,"inc death"
"2020-04-04","32",36,"inc death"
"2020-04-04","36",4204,"inc death"
"2020-04-04","39",116,"inc death"
"2020-04-04","40",27,"inc death"
"2020-04-04","41",9,"inc death"
"2020-04-04","42",108,"inc death"
"2020-04-04","72",15,"inc death"
"2020-04-04","44",24,"inc death"
"2020-04-04","45",25,"inc death"
"2020-04-04","46",1,"inc death"
"2020-04-04","47",36,"inc death"
"2020-04-04","48",119,"inc death"
"2020-04-04","49",7,"inc death"
"2020-04-04","51",39,"inc death"
"2020-04-04","78",0,"inc death"
"2020-04-04","50",8,"inc death"
"2020-04-04","53",210,"inc death"
"2020-04-04","55",80,"inc death"
"2020-04-04","54",2,"inc death"
"2020-04-04","56",0,"inc death"
"2020-04-11","02",3,"inc death"
"2020-04-11","01",48,"inc death"
"2020-04-11","05",11,"inc death"
"2020-04-11","60",0,"inc death"
"2020-04-11","04",65,"inc death"
"2020-04-11","06",306,"inc death"
"2020-04-11","08",235,"inc death"
"2020-04-11","09",329,"inc death"
"2020-04-11","11",26,"inc death"
"2020-04-11","10",27,"inc death"
"2020-04-11","12",243,"inc death"
"2020-04-11","13",228,"inc death"
"2020-04-11","66",1,"inc death"
"2020-04-11","15",5,"inc death"
"2020-04-11","19",20,"inc death"
"2020-04-11","16",15,"inc death"
"2020-04-11","17",433,"inc death"
"2020-04-11","18",206,"inc death"
"2020-04-11","20",34,"inc death"
"2020-04-11","21",50,"inc death"
"2020-04-11","22",397,"inc death"
"2020-04-11","25",470,"inc death"
"2020-04-11","24",152,"inc death"
"2020-04-11","23",9,"inc death"
"2020-04-11","26",902,"inc death"
"2020-04-11","27",40,"inc death"
"2020-04-11","29",94,"inc death"
"2020-04-11","69",1,"inc death"
"2020-04-11","28",58,"inc death"
"2020-04-11","30",0,"inc death"
"2020-04-11","37",55,"inc death"
"2020-04-11","38",4,"inc death"
"2020-04-11","31",11,"inc death"
"2020-04-11","33",15,"inc death"
"2020-04-11","34",1795,"inc death"
"2020-04-11","35",8,"inc death"
"2020-04-11","32",56,"inc death"
"2020-04-11","36",7063,"inc death"
"2020-04-11","39",165,"inc death"
"2020-04-11","40",52,"inc death"
"2020-04-11","41",26,"inc death"
"2020-04-11","42",375,"inc death"
"2020-04-11","72",24,"inc death"
"2020-04-11","44",54,"inc death"
"2020-04-11","45",40,"inc death"
"2020-04-11","46",4,"inc death"
"2020-04-11","47",58,"inc death"
"2020-04-11","48",171,"inc death"
"2020-04-11","49",10,"inc death"
"2020-04-11","51",78,"inc death"
"2020-04-11","78",1,"inc death"
"2020-04-11","50",5,"inc death"
"2020-04-11","53",149,"inc death"
"2020-04-11","55",75,"inc death"
"2020-04-11","54",3,"inc death"
"2020-04-11","56",0,"inc death"
"2020-04-18","02",1,"inc death"
"2020-04-18","01",61,"inc death"
"2020-04-18","05",13,"inc death"
"2020-04-18","60",0,"inc death"
"2020-04-18","04",63,"inc death"
"2020-04-18","06",528,"inc death"
"2020-04-18","08",194,"inc death"
"2020-04-18","09",592,"inc death"
"2020-04-18","11",44,"inc death"
"2020-04-18","10",43,"inc death"
"2020-04-18","12",310,"inc death"
"2020-04-18","13",244,"inc death"
"2020-04-18","66",0,"inc death"
"2020-04-18","15",1,"inc death"
"2020-04-18","19",40,"inc death"
"2020-04-18","16",18,"inc death"
"2020-04-18","17",582,"inc death"
"2020-04-18","18",246,"inc death"
"2020-04-18","20",34,"inc death"
"2020-04-18","21",54,"inc death"
"2020-04-18","22",461,"inc death"
"2020-04-18","25",718,"inc death"
"2020-04-18","24",215,"inc death"
"2020-04-18","23",13,"inc death"
"2020-04-18","26",956,"inc death"
"2020-04-18","27",57,"inc death"
"2020-04-18","29",91,"inc death"
"2020-04-18","69",0,"inc death"
"2020-04-18","28",59,"inc death"
"2020-04-18","30",4,"inc death"
"2020-04-18","37",98,"inc death"
"2020-04-18","38",2,"inc death"
"2020-04-18","31",7,"inc death"
"2020-04-18","33",16,"inc death"
"2020-04-18","34",2315,"inc death"
"2020-04-18","35",34,"inc death"
"2020-04-18","32",49,"inc death"
"2020-04-18","36",5387,"inc death"
"2020-04-18","39",255,"inc death"
"2020-04-18","40",42,"inc death"
"2020-04-18","41",24,"inc death"
"2020-04-18","42",564,"inc death"
"2020-04-18","72",18,"inc death"
"2020-04-18","44",93,"inc death"
"2020-04-18","45",39,"inc death"
"2020-04-18","46",1,"inc death"
"2020-04-18","47",44,"inc death"
"2020-04-18","48",228,"inc death"
"2020-04-18","49",7,"inc death"
"2020-04-18","51",128,"inc death"
"2020-04-18","78",2,"inc death"
"2020-04-18","50",13,"inc death"
"2020-04-18","53",119,"inc death"
"2020-04-18","55",72,"inc death"
"2020-04-18","54",11,"inc death"
"2020-04-18","56",2,"inc death"
"2020-04-25","02",0,"inc death"
"2020-04-25","01",56,"inc death"
"2020-04-25","05",10,"inc death"
"2020-04-25","60",0,"inc death"
"2020-04-25","04",93,"inc death"
"2020-04-25","06",535,"inc death"
"2020-04-25","08",204,"inc death"
"2020-04-25","09",779,"inc death"
"2020-04-25","11",74,"inc death"
"2020-04-25","10",70,"inc death"
"2020-04-25","12",307,"inc death"
"2020-04-25","13",234,"inc death"
"2020-04-25","66",0,"inc death"
"2020-04-25","15",4,"inc death"
"2020-04-25","19",38,"inc death"
"2020-04-25","16",13,"inc death"
"2020-04-25","17",616,"inc death"
"2020-04-25","18",293,"inc death"
"2020-04-25","20",34,"inc death"
"2020-04-25","21",61,"inc death"
"2020-04-25","22",440,"inc death"
"2020-04-25","25",1326,"inc death"
"2020-04-25","24",454,"inc death"
"2020-04-25","23",15,"inc death"
"2020-04-25","26",865,"inc death"
"2020-04-25","27",123,"inc death"
"2020-04-25","29",121,"inc death"
"2020-04-25","69",0,"inc death"
"2020-04-25","28",69,"inc death"
"2020-04-25","30",4,"inc death"
"2020-04-25","37",118,"inc death"
"2020-04-25","38",7,"inc death"
"2020-04-25","31",26,"inc death"
"2020-04-25","33",15,"inc death"
"2020-04-25","34",2105,"inc death"
"2020-04-25","35",40,"inc death"
"2020-04-25","32",54,"inc death"
"2020-04-25","36",4291,"inc death"
"2020-04-25","39",274,"inc death"
"2020-04-25","40",58,"inc death"
"2020-04-25","41",15,"inc death"
"2020-04-25","42",764,"inc death"
"2020-04-25","72",23,"inc death"
"2020-04-25","44",101,"inc death"
"2020-04-25","45",47,"inc death"
"2020-04-25","46",3,"inc death"
"2020-04-25","47",33,"inc death"
"2020-04-25","48",202,"inc death"
"2020-04-25","49",16,"inc death"
"2020-04-25","51",179,"inc death"
"2020-04-25","78",0,"inc death"
"2020-04-25","50",8,"inc death"
"2020-04-25","53",113,"inc death"
"2020-04-25","55",50,"inc death"
"2020-04-25","54",16,"inc death"
"2020-04-25","56",5,"inc death"
"2020-05-02","02",0,"inc death"
"2020-05-02","01",79,"inc death"
"2020-05-02","05",24,"inc death"
"2020-05-02","60",0,"inc death"
"2020-05-02","04",57,"inc death"
"2020-05-02","06",497,"inc death"
"2020-05-02","08",106,"inc death"
"2020-05-02","09",571,"inc death"
"2020-05-02","11",75,"inc death"
"2020-05-02","10",79,"inc death"
"2020-05-02","12",309,"inc death"
