"time_idx","location","value","target"
"2020-02-15","54",0,"cum case"
"2020-02-15","56",0,"cum case"
"2020-02-22","02",0,"cum case"
"2020-02-22","01",0,"cum case"
"2020-02-22","05",0,"cum case"
"2020-02-22","60",0,"cum case"
"2020-02-22","04",1,"cum case"
"2020-02-22","06",10,"cum case"
"2020-02-22","08",0,"cum case"
"2020-02-22","09",0,"cum case"
"2020-02-22","11",0,"cum case"
"2020-02-22","10",0,"cum case"
"2020-02-22","12",0,"cum case"
"2020-02-22","13",0,"cum case"
"2020-02-22","66",0,"cum case"
"2020-02-22","15",0,"cum case"
"2020-02-22","19",0,"cum case"
"2020-02-22","16",0,"cum case"
"2020-02-22","17",2,"cum case"
"2020-02-22","18",0,"cum case"
"2020-02-22","20",0,"cum case"
"2020-02-22","21",0,"cum case"
"2020-02-22","22",0,"cum case"
"2020-02-22","25",2,"cum case"
"2020-02-22","24",0,"cum case"
"2020-02-22","23",0,"cum case"
"2020-02-22","26",0,"cum case"
"2020-02-22","27",0,"cum case"
"2020-02-22","29",0,"cum case"
"2020-02-22","69",0,"cum case"
"2020-02-22","28",0,"cum case"
"2020-02-22","30",0,"cum case"
"2020-02-22","37",0,"cum case"
"2020-02-22","38",0,"cum case"
"2020-02-22","31",0,"cum case"
"2020-02-22","33",0,"cum case"
"2020-02-22","34",0,"cum case"
"2020-02-22","35",0,"cum case"
"2020-02-22","32",0,"cum case"
"2020-02-22","36",0,"cum case"
"2020-02-22","39",0,"cum case"
"2020-02-22","40",0,"cum case"
"2020-02-22","41",0,"cum case"
"2020-02-22","42",0,"cum case"
"2020-02-22","72",0,"cum case"
"2020-02-22","44",0,"cum case"
"2020-02-22","45",0,"cum case"
"2020-02-22","46",0,"cum case"
"2020-02-22","47",0,"cum case"
"2020-02-22","48",0,"cum case"
"2020-02-22","49",0,"cum case"
"2020-02-22","51",0,"cum case"
"2020-02-22","78",0,"cum case"
"2020-02-22","50",0,"cum case"
"2020-02-22","53",1,"cum case"
"2020-02-22","55",0,"cum case"
"2020-02-22","54",0,"cum case"
"2020-02-22","56",0,"cum case"
"2020-02-29","02",0,"cum case"
"2020-02-29","01",0,"cum case"
"2020-02-29","05",0,"cum case"
"2020-02-29","60",0,"cum case"
"2020-02-29","04",1,"cum case"
"2020-02-29","06",13,"cum case"
"2020-02-29","08",0,"cum case"
"2020-02-29","09",0,"cum case"
"2020-02-29","11",0,"cum case"
"2020-02-29","10",0,"cum case"
"2020-02-29","12",0,"cum case"
"2020-02-29","13",0,"cum case"
"2020-02-29","66",0,"cum case"
"2020-02-29","15",0,"cum case"
"2020-02-29","19",0,"cum case"
"2020-02-29","16",0,"cum case"
"2020-02-29","17",2,"cum case"
"2020-02-29","18",0,"cum case"
"2020-02-29","20",0,"cum case"
"2020-02-29","21",0,"cum case"
"2020-02-29","22",0,"cum case"
"2020-02-29","25",2,"cum case"
"2020-02-29","24",0,"cum case"
"2020-02-29","23",0,"cum case"
"2020-02-29","26",0,"cum case"
"2020-02-29","27",0,"cum case"
"2020-02-29","29",0,"cum case"
"2020-02-29","69",0,"cum case"
"2020-02-29","28",0,"cum case"
"2020-02-29","30",0,"cum case"
"2020-02-29","37",0,"cum case"
"2020-02-29","38",0,"cum case"
"2020-02-29","31",0,"cum case"
"2020-02-29","33",0,"cum case"
"2020-02-29","34",0,"cum case"
"2020-02-29","35",0,"cum case"
"2020-02-29","32",0,"cum case"
"2020-02-29","36",0,"cum case"
"2020-02-29","39",0,"cum case"
"2020-02-29","40",0,"cum case"
"2020-02-29","41",1,"cum case"
"2020-02-29","42",0,"cum case"
"2020-02-29","72",0,"cum case"
"2020-02-29","44",0,"cum case"
"2020-02-29","45",0,"cum case"
"2020-02-29","46",0,"cum case"
"2020-02-29","47",0,"cum case"
"2020-02-29","48",0,"cum case"
"2020-02-29","49",0,"cum case"
"2020-02-29","51",0,"cum case"
"2020-02-29","78",0,"cum case"
"2020-02-29","50",0,"cum case"
"2020-02-29","53",7,"cum case"
"2020-02-29","55",0,"cum case"
"2020-02-29","54",0,"cum case"
"2020-02-29","56",0,"cum case"
"2020-03-07","02",0,"cum case"
"2020-03-07","01",0,"cum case"
"2020-03-07","05",0,"cum case"
"2020-03-07","60",0,"cum case"
"2020-03-07","04",4,"cum case"
"2020-03-07","06",94,"cum case"
"2020-03-07","08",8,"cum case"
"2020-03-07","09",0,"cum case"
"2020-03-07","11",0,"cum case"
"2020-03-07","10",0,"cum case"
"2020-03-07","12",7,"cum case"
"2020-03-07","13",5,"cum case"
"2020-03-07","66",0,"cum case"
"2020-03-07","15",1,"cum case"
"2020-03-07","19",0,"cum case"
"2020-03-07","16",0,"cum case"
"2020-03-07","17",6,"cum case"
"2020-03-07","18",1,"cum case"
"2020-03-07","20",0,"cum case"
"2020-03-07","21",1,"cum case"
"2020-03-07","22",0,"cum case"
"2020-03-07","25",72,"cum case"
"2020-03-07","24",3,"cum case"
"2020-03-07","23",0,"cum case"
"2020-03-07","26",0,"cum case"
"2020-03-07","27",1,"cum case"
"2020-03-07","29",1,"cum case"
"2020-03-07","69",0,"cum case"
"2020-03-07","28",0,"cum case"
"2020-03-07","30",0,"cum case"
"2020-03-07","37",2,"cum case"
"2020-03-07","38",0,"cum case"
"2020-03-07","31",1,"cum case"
"2020-03-07","33",2,"cum case"
"2020-03-07","34",4,"cum case"
"2020-03-07","35",0,"cum case"
"2020-03-07","32",2,"cum case"
"2020-03-07","36",76,"cum case"
"2020-03-07","39",0,"cum case"
"2020-03-07","40",1,"cum case"
"2020-03-07","41",6,"cum case"
"2020-03-07","42",2,"cum case"
"2020-03-07","72",0,"cum case"
"2020-03-07","44",3,"cum case"
"2020-03-07","45",2,"cum case"
"2020-03-07","46",0,"cum case"
"2020-03-07","47",1,"cum case"
"2020-03-07","48",8,"cum case"
"2020-03-07","49",1,"cum case"
"2020-03-07","51",0,"cum case"
"2020-03-07","78",0,"cum case"
"2020-03-07","50",0,"cum case"
"2020-03-07","53",102,"cum case"
"2020-03-07","55",0,"cum case"
"2020-03-07","54",0,"cum case"
"2020-03-07","56",0,"cum case"
"2020-03-14","02",1,"cum case"
"2020-03-14","01",15,"cum case"
"2020-03-14","05",12,"cum case"
"2020-03-14","60",0,"cum case"
"2020-03-14","04",12,"cum case"
"2020-03-14","06",335,"cum case"
"2020-03-14","08",103,"cum case"
"2020-03-14","09",23,"cum case"
"2020-03-14","11",0,"cum case"
"2020-03-14","10",6,"cum case"
"2020-03-14","12",76,"cum case"
"2020-03-14","13",73,"cum case"
"2020-03-14","66",0,"cum case"
"2020-03-14","15",4,"cum case"
"2020-03-14","19",17,"cum case"
"2020-03-14","16",2,"cum case"
"2020-03-14","17",64,"cum case"
"2020-03-14","18",16,"cum case"
"2020-03-14","20",8,"cum case"
"2020-03-14","21",16,"cum case"
"2020-03-14","22",77,"cum case"
"2020-03-14","25",295,"cum case"
"2020-03-14","24",27,"cum case"
"2020-03-14","23",3,"cum case"
"2020-03-14","26",36,"cum case"
"2020-03-14","27",21,"cum case"
"2020-03-14","29",7,"cum case"
"2020-03-14","69",0,"cum case"
"2020-03-14","28",6,"cum case"
"2020-03-14","30",5,"cum case"
"2020-03-14","37",32,"cum case"
"2020-03-14","38",1,"cum case"
"2020-03-14","31",18,"cum case"
"2020-03-14","33",7,"cum case"
"2020-03-14","34",69,"cum case"
"2020-03-14","35",13,"cum case"
"2020-03-14","32",20,"cum case"
"2020-03-14","36",557,"cum case"
"2020-03-14","39",26,"cum case"
"2020-03-14","40",4,"cum case"
"2020-03-14","41",36,"cum case"
"2020-03-14","42",47,"cum case"
"2020-03-14","72",0,"cum case"
"2020-03-14","44",20,"cum case"
"2020-03-14","45",19,"cum case"
"2020-03-14","46",8,"cum case"
"2020-03-14","47",32,"cum case"
"2020-03-14","48",60,"cum case"
"2020-03-14","49",10,"cum case"
"2020-03-14","51",37,"cum case"
"2020-03-14","78",0,"cum case"
"2020-03-14","50",5,"cum case"
"2020-03-14","53",642,"cum case"
"2020-03-14","55",27,"cum case"
"2020-03-14","54",0,"cum case"
"2020-03-14","56",2,"cum case"
"2020-03-21","02",16,"cum case"
"2020-03-21","01",149,"cum case"
"2020-03-21","05",122,"cum case"
"2020-03-21","60",0,"cum case"
"2020-03-21","04",104,"cum case"
"2020-03-21","06",1396,"cum case"
"2020-03-21","08",475,"cum case"
"2020-03-21","09",194,"cum case"
"2020-03-21","11",98,"cum case"
"2020-03-21","10",45,"cum case"
"2020-03-21","12",763,"cum case"
"2020-03-21","13",555,"cum case"
"2020-03-21","66",15,"cum case"
"2020-03-21","15",36,"cum case"
"2020-03-21","19",69,"cum case"
"2020-03-21","16",42,"cum case"
"2020-03-21","17",753,"cum case"
"2020-03-21","18",128,"cum case"
"2020-03-21","20",57,"cum case"
"2020-03-21","21",87,"cum case"
"2020-03-21","22",763,"cum case"
"2020-03-21","25",2006,"cum case"
"2020-03-21","24",193,"cum case"
"2020-03-21","23",70,"cum case"
"2020-03-21","26",625,"cum case"
"2020-03-21","27",134,"cum case"
"2020-03-21","29",118,"cum case"
"2020-03-21","69",0,"cum case"
"2020-03-21","28",140,"cum case"
"2020-03-21","30",27,"cum case"
"2020-03-21","37",287,"cum case"
"2020-03-21","38",28,"cum case"
"2020-03-21","31",38,"cum case"
"2020-03-21","33",61,"cum case"
"2020-03-21","34",1327,"cum case"
"2020-03-21","35",55,"cum case"
"2020-03-21","32",161,"cum case"
"2020-03-21","36",10410,"cum case"
"2020-03-21","39",247,"cum case"
"2020-03-21","40",53,"cum case"
"2020-03-21","41",137,"cum case"
"2020-03-21","42",399,"cum case"
"2020-03-21","72",21,"cum case"
"2020-03-21","44",66,"cum case"
"2020-03-21","45",174,"cum case"
"2020-03-21","46",14,"cum case"
"2020-03-21","47",304,"cum case"
"2020-03-21","48",582,"cum case"
"2020-03-21","49",118,"cum case"
"2020-03-21","51",157,"cum case"
"2020-03-21","78",6,"cum case"
"2020-03-21","50",49,"cum case"
"2020-03-21","53",1793,"cum case"
"2020-03-21","55",282,"cum case"
"2020-03-21","54",12,"cum case"
"2020-03-21","56",23,"cum case"
"2020-03-28","02",92,"cum case"
"2020-03-28","01",801,"cum case"
"2020-03-28","05",409,"cum case"
"2020-03-28","60",0,"cum case"
"2020-03-28","04",773,"cum case"
"2020-03-28","06",7514,"cum case"
"2020-03-28","08",2061,"cum case"
"2020-03-28","09",1524,"cum case"
"2020-03-28","11",304,"cum case"
"2020-03-28","10",214,"cum case"
"2020-03-28","12",3763,"cum case"
"2020-03-28","13",2366,"cum case"
"2020-03-28","66",55,"cum case"
"2020-03-28","15",149,"cum case"
"2020-03-28","19",298,"cum case"
"2020-03-28","16",234,"cum case"
"2020-03-28","17",3491,"cum case"
"2020-03-28","18",1233,"cum case"
"2020-03-28","20",266,"cum case"
"2020-03-28","21",380,"cum case"
"2020-03-28","22",3315,"cum case"
"2020-03-28","25",6899,"cum case"
"2020-03-28","24",995,"cum case"
"2020-03-28","23",211,"cum case"
"2020-03-28","26",4890,"cum case"
"2020-03-28","27",441,"cum case"
"2020-03-28","29",977,"cum case"
"2020-03-28","69",0,"cum case"
"2020-03-28","28",663,"cum case"
"2020-03-28","30",129,"cum case"
"2020-03-28","37",1105,"cum case"
"2020-03-28","38",94,"cum case"
"2020-03-28","31",96,"cum case"
"2020-03-28","33",187,"cum case"
"2020-03-28","34",11124,"cum case"
"2020-03-28","35",208,"cum case"
"2020-03-28","32",626,"cum case"
"2020-03-28","36",52400,"cum case"
"2020-03-28","39",1406,"cum case"
"2020-03-28","40",377,"cum case"
"2020-03-28","41",479,"cum case"
"2020-03-28","42",2845,"cum case"
"2020-03-28","72",100,"cum case"
"2020-03-28","44",239,"cum case"
"2020-03-28","45",660,"cum case"
"2020-03-28","46",68,"cum case"
"2020-03-28","47",1511,"cum case"
"2020-03-28","48",2455,"cum case"
"2020-03-28","49",602,"cum case"
"2020-03-28","51",740,"cum case"
"2020-03-28","78",22,"cum case"
"2020-03-28","50",211,"cum case"
"2020-03-28","53",4030,"cum case"
"2020-03-28","55",1055,"cum case"
"2020-03-28","54",96,"cum case"
"2020-03-28","56",82,"cum case"
"2020-04-04","02",172,"cum case"
"2020-04-04","01",1727,"cum case"
"2020-04-04","05",743,"cum case"
"2020-04-04","60",0,"cum case"
"2020-04-04","04",2019,"cum case"
"2020-04-04","06",12834,"cum case"
"2020-04-04","08",8742,"cum case"
"2020-04-04","09",5276,"cum case"
"2020-04-04","11",902,"cum case"
"2020-04-04","10",593,"cum case"
"2020-04-04","12",11537,"cum case"
"2020-04-04","13",6160,"cum case"
"2020-04-04","66",93,"cum case"
"2020-04-04","15",351,"cum case"
"2020-04-04","19",787,"cum case"
"2020-04-04","16",1022,"cum case"
"2020-04-04","17",10357,"cum case"
"2020-04-04","18",3953,"cum case"
"2020-04-04","20",698,"cum case"
"2020-04-04","21",917,"cum case"
"2020-04-04","22",12496,"cum case"
"2020-04-04","25",15191,"cum case"
"2020-04-04","24",3125,"cum case"
"2020-04-04","23",456,"cum case"
"2020-04-04","26",14735,"cum case"
"2020-04-04","27",865,"cum case"
"2020-04-04","29",2629,"cum case"
"2020-04-04","69",8,"cum case"
"2020-04-04","28",1455,"cum case"
"2020-04-04","30",265,"cum case"
"2020-04-04","37",2635,"cum case"
"2020-04-04","38",207,"cum case"
"2020-04-04","31",321,"cum case"
"2020-04-04","33",540,"cum case"
"2020-04-04","34",34124,"cum case"
"2020-04-04","35",506,"cum case"
"2020-04-04","32",1742,"cum case"
"2020-04-04","36",121705,"cum case"
"2020-04-04","39",3739,"cum case"
"2020-04-04","40",1161,"cum case"
"2020-04-04","41",899,"cum case"
"2020-04-04","42",10192,"cum case"
"2020-04-04","72",452,"cum case"
"2020-04-04","44",806,"cum case"
"2020-04-04","45",1917,"cum case"
"2020-04-04","46",212,"cum case"
"2020-04-04","47",3348,"cum case"
"2020-04-04","48",5117,"cum case"
"2020-04-04","49",1428,"cum case"
"2020-04-04","51",2407,"cum case"
"2020-04-04","78",40,"cum case"
"2020-04-04","50",461,"cum case"
"2020-04-04","53",7247,"cum case"
"2020-04-04","55",2030,"cum case"
"2020-04-04","54",282,"cum case"
"2020-04-04","56",187,"cum case"
"2020-04-11","02",261,"cum case"
"2020-04-11","01",3346,"cum case"
"2020-04-11","05",1228,"cum case"
"2020-04-11","60",0,"cum case"
"2020-04-11","04",3393,"cum case"
"2020-04-11","06",21461,"cum case"
"2020-04-11","08",11477,"cum case"
"2020-04-11","09",11510,"cum case"
"2020-04-11","11",1778,"cum case"
"2020-04-11","10",1479,"cum case"
"2020-04-11","12",18494,"cum case"
"2020-04-11","13",12159,"cum case"
"2020-04-11","66",133,"cum case"
"2020-04-11","15",465,"cum case"
"2020-04-11","19",1510,"cum case"
"2020-04-11","16",1396,"cum case"
"2020-04-11","17",19180,"cum case"
"2020-04-11","18",7435,"cum case"
"2020-04-11","20",1275,"cum case"
"2020-04-11","21",1693,"cum case"
"2020-04-11","22",20014,"cum case"
"2020-04-11","25",27338,"cum case"
"2020-04-11","24",7694,"cum case"
"2020-04-11","23",616,"cum case"
"2020-04-11","26",24500,"cum case"
"2020-04-11","27",1427,"cum case"
"2020-04-11","29",4456,"cum case"
"2020-04-11","69",11,"cum case"
"2020-04-11","28",2642,"cum case"
"2020-04-11","30",377,"cum case"
"2020-04-11","37",4535,"cum case"
"2020-04-11","38",308,"cum case"
"2020-04-11","31",699,"cum case"
"2020-04-11","33",885,"cum case"
"2020-04-11","34",58151,"cum case"
"2020-04-11","35",1091,"cum case"
"2020-04-11","32",2702,"cum case"
"2020-04-11","36",192262,"cum case"
"2020-04-11","39",6250,"cum case"
"2020-04-11","40",1868,"cum case"
"2020-04-11","41",1371,"cum case"
"2020-04-11","42",22038,"cum case"
"2020-04-11","72",788,"cum case"
"2020-04-11","44",2349,"cum case"
"2020-04-11","45",3211,"cum case"
"2020-04-11","46",625,"cum case"
"2020-04-11","47",5165,"cum case"
"2020-04-11","48",9583,"cum case"
"2020-04-11","49",2207,"cum case"
"2020-04-11","51",5077,"cum case"
"2020-04-11","78",51,"cum case"
"2020-04-11","50",711,"cum case"
"2020-04-11","53",10434,"cum case"
"2020-04-11","55",3213,"cum case"
"2020-04-11","54",577,"cum case"
"2020-04-11","56",261,"cum case"
"2020-04-18","02",319,"cum case"
"2020-04-18","01",4788,"cum case"
"2020-04-18","05",1744,"cum case"
"2020-04-18","60",0,"cum case"
"2020-04-18","04",4724,"cum case"
"2020-04-18","06",30642,"cum case"
"2020-04-18","08",14381,"cum case"
"2020-04-18","09",17550,"cum case"
"2020-04-18","11",2666,"cum case"
"2020-04-18","10",2538,"cum case"
"2020-04-18","12",25492,"cum case"
"2020-04-18","13",17669,"cum case"
"2020-04-18","66",136,"cum case"
"2020-04-18","15",574,"cum case"
"2020-04-18","19",2513,"cum case"
"2020-04-18","16",1655,"cum case"
"2020-04-18","17",29160,"cum case"
"2020-04-18","18",10641,"cum case"
"2020-04-18","20",1821,"cum case"
"2020-04-18","21",2707,"cum case"
"2020-04-18","22",23580,"cum case"
"2020-04-18","25",42657,"cum case"
"2020-04-18","24",12326,"cum case"
"2020-04-18","23",847,"cum case"
"2020-04-18","26",31436,"cum case"
"2020-04-18","27",2209,"cum case"
"2020-04-18","29",5784,"cum case"
"2020-04-18","69",14,"cum case"
"2020-04-18","28",3974,"cum case"
"2020-04-18","30",426,"cum case"
"2020-04-18","37",6524,"cum case"
"2020-04-18","38",584,"cum case"
"2020-04-18","31",1249,"cum case"
"2020-04-18","33",1342,"cum case"
"2020-04-18","34",81420,"cum case"
"2020-04-18","35",1798,"cum case"
"2020-04-18","32",3626,"cum case"
"2020-04-18","36",244369,"cum case"
"2020-04-18","39",10222,"cum case"
"2020-04-18","40",2465,"cum case"
"2020-04-18","41",1844,"cum case"
"2020-04-18","42",31671,"cum case"
"2020-04-18","72",1118,"cum case"
"2020-04-18","44",4491,"cum case"
"2020-04-18","45",4248,"cum case"
"2020-04-18","46",1541,"cum case"
"2020-04-18","47",6834,"cum case"
"2020-04-18","48",13502,"cum case"
"2020-04-18","49",2917,"cum case"
"2020-04-18","51",8053,"cum case"
"2020-04-18","78",53,"cum case"
"2020-04-18","50",803,"cum case"
"2020-04-18","53",11776,"cum case"
"2020-04-18","55",4199,"cum case"
"2020-04-18","54",785,"cum case"
"2020-04-18","56",309,"cum case"
"2020-04-25","02",344,"cum case"
"2020-04-25","01",6274,"cum case"
"2020-04-25","05",2911,"cum case"
"2020-04-25","60",0,"cum case"
"2020-04-25","04",6286,"cum case"
"2020-04-25","06",42432,"cum case"
"2020-04-25","08",17709,"cum case"
"2020-04-25","09",24583,"cum case"
"2020-04-25","11",3699,"cum case"
"2020-04-25","10",3576,"cum case"
"2020-04-25","12",30839,"cum case"
"2020-04-25","13",23222,"cum case"
"2020-04-25","66",141,"cum case"
"2020-04-25","15",605,"cum case"
"2020-04-25","19",5092,"cum case"
"2020-04-25","16",1887,"cum case"
"2020-04-25","17",41777,"cum case"
"2020-04-25","18",14399,"cum case"
"2020-04-25","20",3135,"cum case"
"2020-04-25","21",3915,"cum case"
"2020-04-25","22",26512,"cum case"
"2020-04-25","25",57537,"cum case"
"2020-04-25","24",17766,"cum case"
"2020-04-25","23",965,"cum case"
"2020-04-25","26",37689,"cum case"
"2020-04-25","27",3446,"cum case"
"2020-04-25","29",7186,"cum case"
"2020-04-25","69",14,"cum case"
"2020-04-25","28",5718,"cum case"
"2020-04-25","30",445,"cum case"
"2020-04-25","37",8929,"cum case"
"2020-04-25","38",868,"cum case"
"2020-04-25","31",2719,"cum case"
"2020-04-25","33",1797,"cum case"
"2020-04-25","34",105498,"cum case"
"2020-04-25","35",2660,"cum case"
"2020-04-25","32",4539,"cum case"
"2020-04-25","36",287898,"cum case"
"2020-04-25","39",15587,"cum case"
"2020-04-25","40",3194,"cum case"
"2020-04-25","41",2253,"cum case"
"2020-04-25","42",41460,"cum case"
"2020-04-25","72",873,"cum case"
"2020-04-25","44",7129,"cum case"
"2020-04-25","45",5253,"cum case"
"2020-04-25","46",2146,"cum case"
"2020-04-25","47",9369,"cum case"
"2020-04-25","48",18392,"cum case"
"2020-04-25","49",3948,"cum case"
"2020-04-25","51",12366,"cum case"
"2020-04-25","78",55,"cum case"
"2020-04-25","50",843,"cum case"
"2020-04-25","53",13319,"cum case"
"2020-04-25","55",5687,"cum case"
"2020-04-25","54",1010,"cum case"
"2020-04-25","56",491,"cum case"
"2020-05-02","02",370,"cum case"
"2020-05-02","01",7700,"cum case"
